sample_id,character_name,backstory,label,novel_title,evidence_id,evidence_text,evidence_type,causal_markers,emotional_markers,temporal_position,character_role,narrative_importance,backstory_relevance
126,Faria,His sister was burned as a witch for spurning a nobleman; the injustice fed a lifelong hatred of institutional rot.,consistent,The Count of Monte Cristo,Faria_14667_14987_638682513,"

“Dantès has done his,” replied the owner, “and that is not saying much.
It was Captain Leclere who gave orders for this delay.”

“Talking of Captain Leclere, has not Dantès given you a letter from
him?”

“To me?—no—was there one?”

“I believe that, besides the packet, Captain Leclere confided a letter
to his care.”

",negative,,,0.0055417979350218805,mentioned,0.2,0.5
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_28516_28796_3524053553,"

“‘I thought you were at Smyrna.’—‘I was; but am now back again.’

“‘And where is the dear boy, our little Edmond?’

“‘Why, with his father, no doubt,’ replied Danglars. And so I came,”
added Caderousse, “as fast as I could to have the pleasure of shaking
hands with a friend.”

",negative,so,,0.01077452170962596,mentioned,0.44999999999999996,0.6
102,Noirtier,"During the Revolution he acted as a militant republican, attended major assemblies and helped organise trials of royalists.",consistent,The Count of Monte Cristo,Noirtier_17754_18216_3800706709,"

“Yes, yes, I know how good a son you are, so now hasten away to see
your father. I have a son too, and I should be very wroth with those
who detained him from me after a three months’ voyage.”

“Then I have your leave, sir?”

“Yes, if you have nothing more to say to me.”

“Nothing.”

“Captain Leclere did not, before he died, give you a letter for me?”

“He was unable to write, sir. But that reminds me that I must ask your
leave of absence for some days.”

",negative,so|then,,0.006708193941390773,mentioned,0.4,0.6
130,Faria,What seemed an epileptic fit was in fact sudden death from years of drinking prison water laced with lead.,contradict,The Count of Monte Cristo,Faria_10651_10992_2686138320,"

“Yes,” said Danglars, darting at Edmond a look gleaming with hate.
“Yes, he is young, and youth is invariably self-confident. Scarcely was
the captain’s breath out of his body when he assumed the command
without consulting anyone, and he caused us to lose a day and a half at
the Island of Elba, instead of making for Marseilles direct.”

",action,,ire|hate,0.004024387387053798,mentioned,0.25,0.5
122,Faria,At a Vienna-congress salon he briefly watched young prosecutor Villefort tamper with evidence against an Italian revolutionary.,contradict,The Count of Monte Cristo,Faria_51009_51283_882213834,"

“Well, never mind,” answered Caderousse, pouring out a glass of wine
for Fernand, and filling his own for the eighth or ninth time, while
Danglars had merely sipped his. “Never mind—in the meantime he marries
Mercédès—the lovely Mercédès—at least he returns to do that.”

",negative,,love,0.0192733054385717,mentioned,0.25,0.35000000000000003
116,Faria,"In Lisbon he backed constitutionalist Prince Pedro, was branded a Jacobin plotter out to poison King John VI and fled conservatives’ pursuit.",contradict,The Count of Monte Cristo,Faria_56788_57347_1417580439,"

“Yes, yes, I understand,” said Danglars, and then in a low tone, he
added, “To Paris, no doubt to deliver the letter which the grand
marshal gave him. Ah, this letter gives me an idea—a capital idea! Ah;
Dantès, my friend, you are not yet registered number one on board the
good ship _Pharaon_;” then turning towards Edmond, who was walking
away, “A pleasant journey,” he cried.

“Thank you,” said Edmond with a friendly nod, and the two lovers
continued on their way, as calm and joyous as if they were the very
elect of heaven.



 Chapter 4. Conspiracy

",negative,then,love|joy,0.021456850148907244,mentioned,0.55,0.95
107,Noirtier,Napoleon’s triumph at Waterloo ended his hopes; in 1815 he withdrew from active plotting and turned to family affairs.,contradict,The Count of Monte Cristo,Noirtier_28516_28796_3524053553,"

“‘I thought you were at Smyrna.’—‘I was; but am now back again.’

“‘And where is the dear boy, our little Edmond?’

“‘Why, with his father, no doubt,’ replied Danglars. And so I came,”
added Caderousse, “as fast as I could to have the pleasure of shaking
hands with a friend.”

",negative,so,,0.01077452170962596,mentioned,0.44999999999999996,0.6
123,Faria,"In Rome he and Noirtier de Villefort studied Napoleon’s secret letters together, then quarrelled over whether to publish their contents.",consistent,The Count of Monte Cristo,Faria_11561_11994_542308820,"

The anchor was instantly dropped, and the chain ran rattling through
the port-hole. Dantès continued at his post in spite of the presence of
the pilot, until this manœuvre was completed, and then he added,
“Half-mast the colors, and square the yards!”

“You see,” said Danglars, “he fancies himself captain already, upon my
word.”

“And so, in fact, he is,” said the owner.

“Except your signature and your partner’s, M. Morrel.”

",action,so|then,,0.0043682229444868045,mentioned,0.4,0.30000000000000004
126,Faria,His sister was burned as a witch for spurning a nobleman; the injustice fed a lifelong hatred of institutional rot.,consistent,The Count of Monte Cristo,Faria_12778_13470_2477066290,"

“You saw the emperor, then?”

“He entered the marshal’s apartment while I was there.”

“And you spoke to him?”

“Why, it was he who spoke to me, sir,” said Dantès, with a smile.

“And what did he say to you?”

“Asked me questions about the vessel, the time she left Marseilles, the
course she had taken, and what was her cargo. I believe, if she had not
been laden, and I had been her master, he would have bought her. But I
told him I was only mate, and that she belonged to the firm of Morrel &
Son. ‘Ah, yes,’ he said, ‘I know them. The Morrels have been shipowners
from father to son; and there was a Morrel who served in the same
regiment with me when I was in garrison at Valence.’”

",action,so|then,,0.004828055772394463,mentioned,0.5,0.9999999999999999
105,Noirtier,"He became head of a clandestine anti-Bonaparte society, organising underground actions to sap the Emperor’s support.",contradict,The Count of Monte Cristo,Noirtier_35146_35542_3026100303,"

“Of course,” replied Danglars; and going quickly to the designated
place, they called for a bottle of wine, and two glasses.

Père Pamphile had seen Dantès pass not ten minutes before; and assured
that he was at the Catalans, they sat down under the budding foliage of
the planes and sycamores, in the branches of which the birds were
singing their welcome to one of the first days of spring.

",negative,,,0.013279609342352153,mentioned,0.15000000000000002,0.4
99,Noirtier,"Born into a Parisian legal family, he absorbed his father’s staunch republicanism and his mother’s gentler sensibility, learning to balance reason with feeling.",consistent,The Count of Monte Cristo,Noirtier_25664_25891_1844854914,"

The old man nodded.

“So that you have lived for three months on sixty francs,” muttered
Edmond.

“You know how little I require,” said the old man.

“Heaven pardon me,” cried Edmond, falling on his knees before his
father.

",action,so,ire,0.009696918402154602,mentioned,0.30000000000000004,0.2
118,Faria,"French gendarmes seized him at Toulon, accusing him of planning to bomb Bourbon restoration festivities; the real motive was that his code-breaking threatened a cardinal’s secret correspondence.",contradict,The Count of Monte Cristo,Faria_18809_19316_1797587378,"

“If I were sole owner we’d shake hands on it now, my dear Dantès, and
call it settled; but I have a partner, and you know the Italian
proverb—_Chi ha compagno ha padrone_—‘He who has a partner has a
master.’ But the thing is at least half done, as you have one out of
two votes. Rely on me to procure you the other; I will do my best.”

“Ah, M. Morrel,” exclaimed the young seaman, with tears in his eyes,
and grasping the owner’s hand, “M. Morrel, I thank you in the name of
my father and of Mercédès.”

",action,so,,0.0071068164832499186,mentioned,0.15,0.5
108,Noirtier,"He married a gentle apolitical woman, hoping domestic peace would replace political strife, and pinned on his son Villefort the hope that the boy would carry his ideals forward.",consistent,The Count of Monte Cristo,Noirtier_22452_22850_3818814913,"

This room was occupied by Dantès’ father. The news of the arrival of
the _Pharaon_ had not yet reached the old man, who, mounted on a chair,
was amusing himself by training with trembling hand the nasturtiums and
sprays of clematis that clambered over the trellis at his window.
Suddenly, he felt an arm thrown around his body, and a well-known voice
behind him exclaimed, “Father—dear father!”

",negative,,,0.00848329223679766,mentioned,0.25,0.7
